SA12018_code	DHB2015_name
7002370	Waitemata
7002369	Waitemata
7002368	Waitemata
7002378	Waitemata
7002372	Waitemata
7002375	Waitemata
7002376	Waitemata
7002377	Waitemata
7002321	Waitemata
7002322	Waitemata
7002371	Waitemata
7002374	Waitemata
7002373	Waitemata
7002324	Waitemata
7002327	Waitemata
7002325	Waitemata
7002395	Waitemata
7002326	Waitemata
7002382	Waitemata
7002383	Waitemata
7002385	Waitemata
7002384	Waitemata
7002476	Waitemata
7002474	Waitemata
7002471	Waitemata
7002475	Waitemata
7002472	Waitemata
7002565	Waitemata
7002566	Waitemata
7002568	Waitemata
7002569	Waitemata
7002570	Waitemata
7002567	Waitemata
7002571	Waitemata
7002473	Waitemata
7002572	Waitemata
7002682	Waitemata
7002685	Waitemata
7002687	Waitemata
7002688	Waitemata
7002683	Waitemata
7002680	Waitemata
7002681	Waitemata
7002698	Waitemata
7002691	Waitemata
7002689	Waitemata
7002695	Waitemata
7002696	Waitemata
7002686	Waitemata
7002694	Waitemata
7002690	Waitemata
7002693	Waitemata
7002477	Waitemata
7002701	Waitemata
7002703	Waitemata
7002704	Waitemata
7002705	Waitemata
7002858	Waitemata
7002866	Waitemata
7002713	Waitemata
7002586	Waitemata
7002861	Waitemata
7002580	Waitemata
7002582	Waitemata
7002581	Waitemata
7002714	Waitemata
7002594	Waitemata
7002729	Waitemata
7002584	Waitemata
7002706	Waitemata
7002708	Waitemata
7002711	Waitemata
7002710	Waitemata
7002592	Waitemata
7002593	Waitemata
7002481	Waitemata
7002482	Waitemata
7002483	Waitemata
7002588	Waitemata
7002587	Waitemata
7002589	Waitemata
7002591	Waitemata
7002853	Waitemata
7002699	Waitemata
7002700	Waitemata
7002854	Waitemata
7002855	Waitemata
7002857	Waitemata
7002856	Waitemata
7002859	Waitemata
7002330	Waitemata
7002331	Waitemata
7002401	Waitemata
7002484	Waitemata
7002485	Waitemata
7002343	Waitemata
7002337	Waitemata
7002336	Waitemata
7002335	Waitemata
7002403	Waitemata
7002404	Waitemata
7002405	Waitemata
7002406	Waitemata
7002408	Waitemata
7002407	Waitemata
7002409	Waitemata
7002410	Waitemata
7002338	Waitemata
7002339	Waitemata
7002486	Waitemata
7002348	Waitemata
7002342	Waitemata
7002416	Waitemata
7002305	Waitemata
7002308	Waitemata
7002307	Waitemata
7001796	Waitemata
7001766	Area outside District Health Board
7001766	Waitemata
7001796	Area outside District Health Board
7002306	Waitemata
7002310	Waitemata
7002309	Waitemata
7002312	Waitemata
7002311	Waitemata
7002315	Waitemata
7002317	Waitemata
7002318	Waitemata
7002314	Waitemata
7002349	Waitemata
7002350	Waitemata
7002715	Waitemata
7002716	Waitemata
7002717	Waitemata
7002889	Waitemata
7002718	Waitemata
7002720	Waitemata
7002724	Waitemata
7002892	Waitemata
7002891	Waitemata
7002894	Waitemata
7002719	Waitemata
7002722	Waitemata
7002723	Waitemata
7002721	Waitemata
7002890	Waitemata
7002893	Waitemata
7002895	Waitemata
7002732	Waitemata
7002730	Waitemata
7002734	Waitemata
7002735	Waitemata
7002727	Waitemata
7002726	Waitemata
7002725	Waitemata
7002731	Waitemata
7002740	Waitemata
7002733	Waitemata
7002736	Waitemata
7002743	Waitemata
7002741	Waitemata
7002903	Waitemata
7002745	Waitemata
7002902	Waitemata
7002901	Waitemata
7002595	Waitemata
7002598	Waitemata
7002601	Waitemata
7002603	Waitemata
7002746	Waitemata
7002604	Waitemata
7002607	Waitemata
7002609	Waitemata
7002614	Waitemata
7002619	Waitemata
7002624	Waitemata
7002605	Waitemata
7002606	Waitemata
7002608	Waitemata
7002610	Waitemata
7002489	Waitemata
7002600	Waitemata
7002602	Waitemata
7002491	Waitemata
7002495	Waitemata
7002496	Waitemata
7002498	Waitemata
7002501	Waitemata
7002503	Waitemata
7002504	Waitemata
7002508	Waitemata
7002497	Waitemata
7002499	Waitemata
7002611	Waitemata
7002612	Waitemata
7002502	Waitemata
7002500	Waitemata
7002616	Waitemata
7002621	Waitemata
7002623	Waitemata
7002510	Waitemata
7002511	Waitemata
7002622	Waitemata
7002769	Waitemata
7002625	Waitemata
7002770	Waitemata
7002628	Waitemata
7002629	Waitemata
7002633	Waitemata
7002632	Waitemata
7002771	Waitemata
7002634	Waitemata
7002644	Waitemata
7002641	Waitemata
7002642	Waitemata
7002635	Waitemata
7002637	Waitemata
7002798	Waitemata
7002651	Waitemata
7002799	Waitemata
7002513	Waitemata
7002514	Waitemata
7002515	Waitemata
7002645	Waitemata
7002646	Waitemata
7002648	Waitemata
7002647	Waitemata
7002649	Waitemata
7002652	Waitemata
7002650	Waitemata
7002538	Waitemata
7002653	Waitemata
7002655	Waitemata
7002654	Waitemata
7002656	Waitemata
7002658	Waitemata
7002657	Waitemata
7002822	Waitemata
7002662	Waitemata
7002663	Waitemata
7002666	Waitemata
7002661	Waitemata
7002823	Waitemata
7002870	Waitemata
7002871	Waitemata
7002872	Waitemata
7003026	Waitemata
7003024	Waitemata
7003025	Waitemata
7003032	Waitemata
7003038	Waitemata
7003034	Waitemata
7003033	Waitemata
7003037	Waitemata
7003029	Waitemata
7002873	Waitemata
7002881	Waitemata
7002702	Waitemata
7002878	Waitemata
7002880	Waitemata
7002875	Waitemata
7002877	Waitemata
7002879	Waitemata
7002876	Waitemata
7002883	Waitemata
7002884	Waitemata
7002874	Waitemata
7003030	Waitemata
7002885	Waitemata
7002886	Waitemata
7002887	Waitemata
7002882	Waitemata
7002888	Waitemata
7003039	Waitemata
7003040	Waitemata
7003041	Waitemata
7003042	Waitemata
7003045	Waitemata
7003059	Waitemata
7003060	Waitemata
7003061	Waitemata
7003058	Waitemata
7003064	Waitemata
7003062	Waitemata
7003063	Waitemata
7003065	Waitemata
7003066	Waitemata
7003067	Waitemata
7003044	Waitemata
7002898	Waitemata
7002897	Waitemata
7002896	Waitemata
7003047	Waitemata
7003050	Waitemata
7003053	Waitemata
7003055	Waitemata
7003056	Waitemata
7003057	Waitemata
7003072	Waitemata
7003069	Waitemata
7003070	Waitemata
7003068	Waitemata
7003071	Waitemata
7003074	Waitemata
7003073	Waitemata
7003075	Waitemata
7003076	Waitemata
7002747	Waitemata
7002748	Waitemata
7002749	Waitemata
7002752	Waitemata
7002750	Waitemata
7002753	Waitemata
7002904	Waitemata
7002751	Waitemata
7002755	Waitemata
7002760	Waitemata
7002763	Waitemata
7002759	Waitemata
7002758	Waitemata
7002756	Waitemata
7002754	Waitemata
7002757	Waitemata
7002765	Waitemata
7002762	Waitemata
7002761	Waitemata
7002764	Waitemata
7002766	Waitemata
7002767	Waitemata
7002906	Waitemata
7002905	Waitemata
7003078	Waitemata
7002915	Waitemata
7002907	Waitemata
7002914	Waitemata
7002916	Waitemata
7002908	Waitemata
7002917	Waitemata
7002774	Waitemata
7002775	Waitemata
7002776	Waitemata
7002778	Waitemata
7002779	Waitemata
7002777	Waitemata
7002784	Waitemata
7002782	Waitemata
7002780	Waitemata
7002773	Waitemata
7002909	Waitemata
7002910	Waitemata
7002913	Waitemata
7002911	Waitemata
7002912	Waitemata
7002781	Waitemata
7002783	Waitemata
7002785	Waitemata
7002918	Waitemata
7002786	Waitemata
7002787	Waitemata
7002788	Waitemata
7002791	Waitemata
7002789	Waitemata
7002790	Waitemata
7002792	Waitemata
7002793	Waitemata
7002795	Waitemata
7002794	Waitemata
7002796	Waitemata
7002797	Waitemata
7002919	Waitemata
7002920	Waitemata
7002923	Waitemata
7002926	Waitemata
7002921	Waitemata
7002922	Waitemata
7002932	Waitemata
7002930	Waitemata
7002931	Waitemata
7002942	Waitemata
7002944	Waitemata
7002928	Waitemata
7002927	Waitemata
7003090	Waitemata
7003091	Waitemata
7003092	Waitemata
7003093	Waitemata
7003097	Waitemata
7002800	Waitemata
7002801	Waitemata
7002806	Waitemata
7002807	Waitemata
7002805	Waitemata
7002808	Waitemata
7002803	Waitemata
7002802	Waitemata
7002933	Waitemata
7002937	Waitemata
7002935	Waitemata
7002934	Waitemata
7002804	Waitemata
7002809	Waitemata
7002810	Waitemata
7002811	Waitemata
7002814	Waitemata
7002813	Waitemata
7002812	Waitemata
7002816	Waitemata
7002817	Waitemata
7002815	Waitemata
7002821	Waitemata
7002820	Waitemata
7002818	Waitemata
7002952	Waitemata
7002953	Waitemata
7002954	Waitemata
7002825	Waitemata
7002828	Waitemata
7002964	Waitemata
7002962	Waitemata
7002961	Waitemata
7002819	Waitemata
7001733	Waitemata
7001375	Waitemata
7001734	Waitemata
7001735	Waitemata
7001737	Waitemata
7001739	Waitemata
7001736	Waitemata
7001740	Waitemata
7001741	Waitemata
7001732	Waitemata
7001743	Waitemata
7001746	Waitemata
7001742	Waitemata
7001744	Waitemata
7001749	Waitemata
7001738	Waitemata
7001748	Waitemata
7001250	Waitemata
7001251	Waitemata
7001258	Waitemata
7001264	Waitemata
7001261	Waitemata
7001267	Waitemata
7001365	Waitemata
7001730	Waitemata
7001725	Waitemata
7001726	Waitemata
7001728	Waitemata
7001265	Waitemata
7001263	Waitemata
7001266	Waitemata
7001369	Waitemata
7001381	Waitemata
7001382	Waitemata
7001383	Waitemata
7001387	Waitemata
7001754	Waitemata
7001379	Waitemata
7001367	Waitemata
7001373	Waitemata
7001374	Waitemata
7001205	Waitemata
7001384	Waitemata
7001189	Waitemata
7001376	Waitemata
7001380	Waitemata
7001378	Waitemata
7001368	Waitemata
7001372	Waitemata
7001385	Waitemata
7001386	Waitemata
7001389	Waitemata
7002225	Waitemata
7002209	Waitemata
7002210	Waitemata
7002203	Waitemata
7002211	Waitemata
7002215	Waitemata
7002213	Waitemata
7002216	Waitemata
7002192	Waitemata
7002198	Waitemata
7002193	Waitemata
7002189	Waitemata
7002196	Waitemata
7002200	Waitemata
7002205	Waitemata
7002204	Waitemata
7002217	Waitemata
7002218	Waitemata
7002199	Waitemata
7002219	Waitemata
7002165	Waitemata
7002175	Waitemata
7002186	Waitemata
7002187	Waitemata
7002177	Waitemata
7002178	Waitemata
7002176	Waitemata
7002162	Waitemata
7002169	Waitemata
7002172	Waitemata
7002174	Waitemata
7002184	Waitemata
7002158	Waitemata
7002150	Waitemata
7002141	Waitemata
7002151	Waitemata
7002154	Waitemata
7002146	Waitemata
7002153	Waitemata
7002179	Waitemata
7002188	Waitemata
7002167	Waitemata
7002180	Waitemata
7003416	Waitemata
7003421	Waitemata
7003417	Waitemata
7002240	Waitemata
7002226	Waitemata
7002235	Waitemata
7001760	Waitemata
7001764	Waitemata
7001773	Waitemata
7001778	Waitemata
7001788	Waitemata
7001779	Waitemata
7001774	Waitemata
7001775	Waitemata
7001781	Waitemata
7001776	Waitemata
7001755	Waitemata
7001757	Waitemata
7001758	Waitemata
7001759	Waitemata
7001750	Waitemata
7001753	Waitemata
7001751	Waitemata
7001370	Waitemata
7002133	Waitemata
7002134	Waitemata
7002142	Waitemata
7002143	Waitemata
7002144	Waitemata
7002145	Waitemata
7003401	Waitemata
7003400	Waitemata
7003402	Waitemata
7002136	Waitemata
7002156	Waitemata
7002157	Waitemata
7002159	Waitemata
7002149	Waitemata
7002160	Waitemata
7002164	Waitemata
7002168	Waitemata
7003415	Waitemata
7003407	Waitemata
7003412	Waitemata
7002137	Waitemata
7002228	Waitemata
7002227	Waitemata
7002223	Waitemata
7002220	Waitemata
7002206	Waitemata
7002207	Waitemata
7002221	Waitemata
7002237	Waitemata
7002243	Waitemata
7002263	Waitemata
7002244	Waitemata
7002238	Waitemata
7002236	Waitemata
7002245	Waitemata
7002265	Waitemata
7002267	Waitemata
7002286	Waitemata
7002299	Waitemata
7002301	Waitemata
7002302	Waitemata
7002266	Waitemata
7002303	Waitemata
7002304	Waitemata
7002268	Waitemata
7002271	Waitemata
7002272	Waitemata
7002246	Waitemata
7002274	Waitemata
7002273	Waitemata
7002275	Waitemata
7002276	Waitemata
7002277	Waitemata
7002224	Waitemata
7002231	Waitemata
7002230	Waitemata
7002229	Waitemata
7002239	Waitemata
7002232	Waitemata
7003607	Waitemata
7003500	Waitemata
7002255	Waitemata
7002257	Waitemata
7002259	Waitemata
7002256	Waitemata
7002258	Waitemata
7002261	Waitemata
7002262	Waitemata
7002260	Waitemata
7003790	Waitemata
7003918	Waitemata
7003924	Waitemata
7003922	Waitemata
7003919	Waitemata
7003917	Waitemata
7003916	Waitemata
7003789	Waitemata
7003915	Waitemata
7003784	Waitemata
7003608	Waitemata
7003611	Waitemata
7003787	Waitemata
7003786	Waitemata
7003788	Waitemata
7003779	Waitemata
7003791	Waitemata
7003773	Waitemata
7003776	Waitemata
7003780	Waitemata
7003781	Waitemata
7002280	Waitemata
7003612	Waitemata
7003620	Waitemata
7003621	Waitemata
7003622	Waitemata
7003792	Waitemata
7003623	Waitemata
7003778	Waitemata
7003777	Waitemata
7003609	Waitemata
7003610	Waitemata
7003913	Waitemata
7003785	Waitemata
7003914	Waitemata
7003926	Waitemata
7003925	Waitemata
7003927	Waitemata
7003618	Waitemata
7003503	Waitemata
7003613	Waitemata
7003615	Waitemata
7003614	Waitemata
7003501	Waitemata
7003616	Waitemata
7003798	Waitemata
7003794	Waitemata
7003793	Waitemata
7003800	Waitemata
7003795	Waitemata
7003799	Waitemata
7003801	Waitemata
7003802	Waitemata
7003797	Waitemata
7003796	Waitemata
7003931	Waitemata
7003928	Waitemata
7003505	Waitemata
7003506	Waitemata
7003507	Waitemata
7003504	Waitemata
7003508	Waitemata
7003633	Waitemata
7003627	Waitemata
7003631	Waitemata
7003628	Waitemata
7003634	Waitemata
7003632	Waitemata
7003630	Waitemata
7003810	Waitemata
7003807	Waitemata
7003808	Waitemata
7003805	Waitemata
7003804	Waitemata
7003939	Waitemata
7003813	Waitemata
7003819	Waitemata
7003940	Waitemata
7003937	Waitemata
7003809	Waitemata
7003820	Waitemata
7003821	Waitemata
7003828	Waitemata
7003829	Waitemata
7002222	Waitemata
7003502	Waitemata
7002208	Waitemata
7003509	Waitemata
7003463	Waitemata
7003528	Waitemata
7003464	Waitemata
7003515	Waitemata
7003511	Waitemata
7003637	Waitemata
7003513	Waitemata
7003636	Waitemata
7003518	Waitemata
7003523	Waitemata
7003521	Waitemata
7003522	Waitemata
7003524	Waitemata
7003638	Waitemata
7003647	Waitemata
7003648	Waitemata
7003640	Waitemata
7003641	Waitemata
7003643	Waitemata
7003642	Waitemata
7003645	Waitemata
7003644	Waitemata
7003646	Waitemata
7003824	Waitemata
7003649	Waitemata
7003650	Waitemata
7003652	Waitemata
7003651	Waitemata
7003825	Waitemata
7003827	Waitemata
7003826	Waitemata
7003531	Waitemata
7003653	Waitemata
7003654	Waitemata
7003662	Waitemata
7003658	Waitemata
7003656	Waitemata
7003663	Waitemata
7003664	Waitemata
7003659	Waitemata
7003660	Waitemata
7003833	Waitemata
7003832	Waitemata
7003834	Waitemata
7003830	Waitemata
7003831	Waitemata
7003668	Waitemata
7003667	Waitemata
7003670	Waitemata
7003661	Waitemata
7003665	Waitemata
7003666	Waitemata
7003669	Waitemata
7003671	Waitemata
7003655	Waitemata
7002201	Waitemata
7002195	Waitemata
7002202	Waitemata
7003437	Waitemata
7003424	Waitemata
7003423	Waitemata
7003430	Waitemata
7003949	Waitemata
7003950	Waitemata
7003951	Waitemata
7003969	Waitemata
7003866	Waitemata
7003970	Waitemata
7003971	Waitemata
7003864	Waitemata
7003862	Waitemata
7003861	Waitemata
7003863	Waitemata
7003839	Waitemata
7003853	Waitemata
7003842	Waitemata
7003844	Waitemata
7003854	Waitemata
7003846	Waitemata
7003860	Waitemata
7003859	Waitemata
7003845	Waitemata
7003685	Waitemata
7003686	Waitemata
7003687	Waitemata
7003688	Waitemata
7003690	Waitemata
7003691	Waitemata
7003689	Waitemata
7003855	Waitemata
7003856	Waitemata
7003857	Waitemata
7003673	Waitemata
7003677	Waitemata
7003683	Waitemata
7003684	Waitemata
7003682	Waitemata
7003674	Waitemata
7003858	Waitemata
7003679	Waitemata
7003836	Waitemata
7003837	Waitemata
7003838	Waitemata
7003840	Waitemata
7003841	Waitemata
7003843	Waitemata
7003474	Waitemata
7003467	Waitemata
7003471	Waitemata
7003472	Waitemata
7003549	Waitemata
7003473	Waitemata
7003477	Waitemata
7003478	Waitemata
7003559	Waitemata
7003672	Waitemata
7003678	Waitemata
7003680	Waitemata
7003681	Waitemata
7003533	Waitemata
7003540	Waitemata
7003546	Waitemata
7003466	Waitemata
7003539	Waitemata
7003534	Waitemata
7003536	Waitemata
7003537	Waitemata
7003544	Waitemata
7003545	Waitemata
7003542	Waitemata
7003548	Waitemata
7003547	Waitemata
7003551	Waitemata
7003541	Waitemata
7003543	Waitemata
7003692	Waitemata
7003693	Waitemata
7003553	Waitemata
7003555	Waitemata
7003557	Waitemata
7003564	Waitemata
7003562	Waitemata
7003694	Waitemata
7003697	Waitemata
7003698	Waitemata
7003561	Waitemata
7003565	Waitemata
7003695	Waitemata
7003696	Waitemata
7003701	Waitemata
7003703	Waitemata
7003569	Waitemata
7003571	Waitemata
7003710	Waitemata
7003712	Waitemata
7003568	Waitemata
7003704	Waitemata
7003573	Waitemata
7003574	Waitemata
7003576	Waitemata
7003579	Waitemata
7003716	Waitemata
7003718	Waitemata
7003713	Waitemata
7003717	Waitemata
7003719	Waitemata
7003721	Waitemata
7003723	Waitemata
7003726	Waitemata
7003589	Waitemata
7003581	Waitemata
7003582	Waitemata
7003583	Waitemata
7003586	Waitemata
7003585	Waitemata
7003587	Waitemata
7003588	Waitemata
7003590	Waitemata
7003591	Waitemata
7003594	Waitemata
7003595	Waitemata
7003596	Waitemata
7003597	Waitemata
7003592	Waitemata
7003593	Waitemata
7003476	Waitemata
7003431	Waitemata
7003425	Waitemata
7003418	Waitemata
7003420	Waitemata
7003419	Waitemata
7003434	Waitemata
7003435	Waitemata
7003427	Waitemata
7003440	Waitemata
7003448	Waitemata
7003438	Waitemata
7003439	Waitemata
7003449	Waitemata
7003441	Waitemata
7003452	Waitemata
7003454	Waitemata
7003465	Waitemata
7003469	Waitemata
7003455	Waitemata
7003453	Waitemata
7003470	Waitemata
7003480	Waitemata
7003484	Waitemata
7003489	Waitemata
7003488	Waitemata
7003492	Waitemata
7003482	Waitemata
7003481	Waitemata
7003485	Waitemata
7003487	Waitemata
7003475	Waitemata
7003491	Waitemata
7003493	Waitemata
7003867	Waitemata
7003870	Waitemata
7003868	Waitemata
7003869	Waitemata
7003872	Waitemata
